order_id,customer_id,date_commande,statut,canal,frais_livraison_fcfa,montant_total_fcfa
O0000379,C000868,2024-10-17 16:54:23,livrée,mobile_app,3000,29000
O0000380,C000671,2025-03-06 16:17:22,livrée,web,1500,17000
O0000381,C000611,2024-09-30 10:43:45,livrée,mobile_app,1000,35000
O0000382,C004119,2026-02-19 07:57:15,livrée,web,1500,117000
O0000383,C003790,2025-03-27 09:52:41,livrée,mobile_app,1500,14000
O0000384,C000875,2026-02-03 07:04:26,livrée,mobile_app,1000,123500
O0000385,C001475,2026-06-01 15:16:30,livrée,mobile_app,0,276000
O0000386,C000092,2025-10-23 16:41:42,livrée,web,2000,3500
O0000387,C000111,2025-07-18 15:51:09,livrée,mobile_app,1000,3000
O0000388,C000079,2024-11-22 09:34:45,en_cours,mobile_app,1500,174500
O0000389,C000960,2025-09-09 19:06:39,livrée,web,0,9600
O0000390,C000375,2025-03-02 09:13:56,livrée,mobile_app,2000,577500
O0000391,C003935,2026-05-07 17:48:32,livrée,mobile_app,1000,34500
O0000392,C003494,2026-02-11 19:02:06,livrée,mobile_app,1000,341500
O0000393,C000001,2026-05-24 07:52:33,annulée,mobile_app,1500,22600
O0000394,C004824,2026-06-03 19:22:53,livrée,mobile_app,1500,294200
O0000395,C002193,2026-01-02 15:19:53,livrée,web,1000,6500
O0000396,C004175,2025-03-17 06:36:30,annulée,web,1000,25500
O0000397,C000362,2025-03-08 22:49:39,livrée,web,1000,103700
O0000398,C003812,2024-12-30 06:56:47,livrée,mobile_app,2000,22500
O0000399,C001343,2026-04-29 09:14:45,livrée,mobile_app,1000,136500
O0000400,C000252,2025-11-05 14:07:21,en_cours,web,3000,249900
O0000401,C002449,2025-06-10 10:51:02,livrée,mobile_app,0,17000
O0000402,C000593,2025-03-20 12:49:24,annulée,mobile_app,3000,277500
O0000403,C003939,2026-02-04 12:32:13,annulée,web,1500,734200
O0000404,C002710,2026-02-09 17:03:00,livrée,mobile_app,1000,145000
O0000405,C000645,2025-12-13 15:22:58,livrée,mobile_app,1500,111500
O0000406,C000657,2024-11-10 18:10:45,livrée,mobile_app,3000,350500
O0000407,C000129,2025-01-03 18:57:11,livrée,mobile_app,1000,111000
O0000408,C000534,2026-06-16 09:28:37,en_cours,mobile_app,0,46500
O0000409,C000001,2026-02-22 13:14:01,livrée,mobile_app,1000,394000
O0000410,C004589,2025-03-11 17:06:43,livrée,mobile_app,1000,54500
O0000411,C000326,2025-01-03 20:20:50,livrée,mobile_app,1500,129000
O0000412,C000052,2026-05-20 12:36:39,livrée,mobile_app,2000,507000
O0000413,C000064,2025-04-14 19:52:06,livrée,mobile_app,1500,38500
O0000414,C004684,2025-08-17 13:38:32,livrée,web,1000,22000
O0000415,C000334,2026-04-30 17:40:35,livrée,mobile_app,1000,141200
O0000416,C002292,2025-12-22 07:46:52,annulée,mobile_app,1500,5000
O0000417,C000058,2025-12-17 22:42:35,livrée,mobile_app,2000,76000
O0000418,C001448,2025-01-23 15:34:39,livrée,web,2000,71500
O0000419,C002588,2026-02-05 08:49:32,livrée,web,2000,71500
O0000420,C003545,2026-01-16 17:11:25,livrée,mobile_app,2000,226700
O0000421,C004631,2025-06-29 17:57:36,en_cours,mobile_app,2000,5500
O0000422,C001785,2025-06-16 06:46:18,en_cours,mobile_app,3000,253000
O0000423,C000520,2025-09-15 16:22:44,livrée,mobile_app,3000,93500
O0000424,C004868,2026-05-07 15:09:56,livrée,web,0,170500
O0000425,C003052,2025-06-22 11:50:29,livrée,web,0,11500
O0000426,C000001,2026-05-07 13:59:09,livrée,mobile_app,1500,157500
O0000427,C000006,2025-12-17 13:26:56,livrée,mobile_app,1500,34000
O0000428,C001221,2024-12-10 07:40:48,livrée,mobile_app,3000,7000
O0000429,C000001,2025-09-03 10:52:20,livrée,mobile_app,1000,480000
O0000430,C004300,2024-10-10 08:39:37,livrée,mobile_app,1500,179500
O0000431,C000230,2026-01-09 09:17:15,livrée,mobile_app,1000,296500
O0000432,C001284,2024-09-07 12:56:03,livrée,mobile_app,3000,111000
O0000433,C004650,2024-11-21 11:25:53,livrée,mobile_app,0,371000
O0000434,C002296,2025-09-26 12:12:53,livrée,web,1500,63000
O0000435,C001704,2026-03-07 09:20:32,retournée,mobile_app,1000,4000 FCFA
O0000436,C001981,2025-08-24 15:53:58,livrée,mobile_app,1500,277500
O0000437,C004199,2026-04-15 11:57:53,annulée,mobile_app,2000,422000
O0000438,C000010,2026-05-28 22:36:47,livrée,web,2000,76600
O0000439,C000039,2026-06-16 08:06:13,annulée,mobile_app,2000,74800
O0000440,C002380,2025-08-23 07:41:46,livrée,web,2000,15000
O0000441,C000121,2025-11-01 09:28:18,livrée,mobile_app,2000,199000
O0000442,C001179,2025-10-28 13:04:50,livrée,web,1000,492500
O0000443,C000001,2026-03-26 13:24:00,annulée,mobile_app,1000,11000
O0000444,C000110,2025-05-23 16:40:19,livrée,web,2000,9900
O0000445,C002986,2025-09-25 19:48:00,en_cours,mobile_app,1000,36500
O0000446,C000395,2025-12-07 17:49:47,livrée,web,1500,106000
O0000447,C000008,2025-06-08 10:49:57,livrée,mobile_app,3000,137500
O0000448,C000793,2026-05-19 09:04:09,livrée,web,1500,310900
O0000449,C001218,2025-06-12 20:07:16,livrée,mobile_app,2000,344500
O0000450,C000096,2025-10-14 15:09:17,en_cours,mobile_app,3000,491000
O0000451,C000554,2025-10-09 06:47:51,livrée,web,0,283000
O0000452,C002502,2025-11-05 08:34:40,livrée,mobile_app,1000,16500
O0000453,C002696,2025-07-25 09:55:45,annulée,web,1000,1937500
O0000454,C000783,2024-08-12 20:43:58,livrée,mobile_app,1000,19900
O0000455,C002971,2024-09-10 18:45:41,annulée,mobile_app,1000,362500
O0000456,C000310,2026-01-07 20:42:47,livrée,web,1000,3000
O0000457,C000463,2024-09-25 21:53:35,en_cours,web,1000,276700
O0000458,C000259,2024-12-17 07:19:10,livrée,mobile_app,3000,5000
O0000459,C001505,2025-04-15 06:53:39,livrée,mobile_app,2000,797500
O0000460,C004339,2025-04-11 16:02:18,livrée,mobile_app,1000,77000
O0000461,C000065,2025-05-03 20:15:16,annulée,web,0,343500
O0000462,C002061,2025-06-10 08:12:27,annulée,mobile_app,1500,185500
O0000463,C000003,2024-11-04 15:17:21,livrée,mobile_app,1500,445000
O0000464,C004068,2024-09-18 18:22:09,livrée,mobile_app,1500,13100
O0000465,C002145,2026-01-08 13:33:03,livrée,web,1500,7000
O0000466,C001240,2024-11-30 09:36:24,livrée,mobile_app,3000,272000
O0000467,C001603,2026-04-17 11:05:23,annulée,mobile_app,2000,10500
O0000468,C000079,2024-11-10 14:46:27,livrée,mobile_app,1500,10500
O0000469,C000207,2025-09-13 12:07:32,livrée,mobile_app,1000,219000
O0000470,C000006,2026-04-28 20:51:50,en_cours,web,2000,110000
O0000471,C000096,2025-04-15 20:33:40,livrée,mobile_app,2000,264000
O0000472,C001083,2026-03-22 09:30:13,livrée,web,2000,119000
O0000473,C000088,2024-12-14 22:32:15,retournée,mobile_app,3000,6500
O0000474,C000878,2025-07-25 10:59:24,livrée,web,3000,49500
O0000475,C002150,2024-12-11 18:57:39,livrée,mobile_app,1500,58500
O0000476,C000540,2026-03-31 17:12:55,livrée,mobile_app,2000,11500
O0000477,C001301,2025-07-13 06:53:25,livrée,mobile_app,2000,29400
O0000478,C004681,2025-12-02 16:53:48,livrée,web,3000,212000
O0000479,C000015,2025-12-01 17:11:11,livrée,mobile_app,0,43500
O0000480,C002523,2025-09-08 13:06:16,annulée,mobile_app,2000,523500
O0000481,C000502,2026-02-23 08:08:52,livrée,web,2000,1129000
O0000482,C000009,2025-03-30 11:39:48,retournée,mobile_app,2000,748500
O0000483,C000082,2025-10-24 21:57:37,livrée,mobile_app,2000,549500
O0000484,C000599,2026-06-05 06:17:45,livrée,web,1500,10500
O0000485,C001769,2026-01-30 12:15:03,livrée,mobile_app,0,149000
O0000486,C001887,2026-01-02 07:09:47,livrée,mobile_app,1500,203500
O0000487,C000050,2024-11-23 17:59:12,livrée,mobile_app,1500,5500
O0000488,C000130,2024-09-08 13:52:31,livrée,mobile_app,1500,4500
O0000489,C003777,2025-04-14 13:58:22,livrée,mobile_app,2000,333000
O0000490,C000001,2025-01-29 19:25:15,retournée,mobile_app,1500,23000
O0000491,C000001,2025-09-27 18:09:21,livrée,mobile_app,0,394500
O0000492,C002400,2025-10-26 22:52:36,livrée,mobile_app,1000,224500
O0000493,C000481,2025-11-09 14:17:10,livrée,mobile_app,1500,390000
O0000494,C000054,2025-12-16 21:46:49,livrée,web,2000,121000
O0000495,C001531,2024-09-21 08:00:15,livrée,mobile_app,1500,34900
O0000496,C002950,2025-07-02 16:04:20,livrée,mobile_app,1500,257000
O0000497,C000004,2026-05-28 06:42:47,livrée,mobile_app,1000,577000
O0000498,C002564,2025-09-08 11:57:30,livrée,web,1000,178000
O0000499,C003411,2025-11-23 07:58:26,livrée,mobile_app,2000,106000
O0000500,C004714,2026-01-02 15:28:58,annulée,mobile_app,2000,723000
O0000501,C004069,2026-01-14 13:12:25,livrée,mobile_app,1500,74000
O0000502,C000278,2026-04-27 12:52:28,livrée,mobile_app,1000,756000
O0000503,C000005,2026-02-22 16:24:27,livrée,web,1500,159500
O0000504,C000001,2024-12-21 18:11:20,livrée,mobile_app,1000,140000
O0000505,C003748,2024-08-05 12:07:46,livrée,web,0,175000
O0000506,C003125,2026-03-03 20:15:13,livrée,mobile_app,1000,793000
O0000507,C004172,2025-07-18 21:06:17,livrée,mobile_app,2000,442500
O0000508,C002297,2025-11-05 12:43:15,livrée,mobile_app,1500,109500
O0000509,C000016,2025-09-08 19:34:40,livrée,web,2000,54000
O0000510,C000804,2026-06-17 06:40:19,livrée,mobile_app,0,514500
O0000511,C001874,2026-04-07 16:48:59,annulée,mobile_app,1000,152500
O0000512,C001174,2025-11-11 21:59:09,livrée,mobile_app,1500,250500
O0000513,C004284,2024-12-25 13:56:13,livrée,web,0,847000
O0000514,C000904,2025-11-05 15:39:46,livrée,mobile_app,1500,161000
O0000515,C000025,2026-05-25 14:42:24,livrée,mobile_app,1500,755000
O0000516,C000019,2024-11-09 09:21:58,livrée,web,1500,4500
O0000517,C004467,2025-11-10 06:47:59,annulée,mobile_app,1000,125000
O0000518,C003576,2026-05-10 08:08:34,livrée,mobile_app,1500,603000
O0000519,C000125,2024-08-15 11:42:01,annulée,mobile_app,1500,529500
O0000520,C001619,2025-05-25 10:23:29,livrée,mobile_app,3000,27200
O0000521,C000001,2025-03-26 21:39:05,livrée,mobile_app,0,200000
O0000522,C000604,2025-03-26 20:26:27,livrée,mobile_app,2000,45000
O0000523,C000681,2024-09-02 08:46:20,livrée,mobile_app,1000,24000
O0000524,C000595,2026-01-03 09:49:31,retournée,web,1000,244500
O0000525,C001209,2025-04-11 16:36:57,livrée,mobile_app,3000,23000
O0000526,C000720,2024-11-11 11:43:00,livrée,mobile_app,0,121500
O0000527,C004935,2026-06-26 16:41:56,livrée,mobile_app,2000,141000
O0000528,C000001,2026-01-28 21:44:38,livrée,mobile_app,0,99500
O0000529,C000135,2025-03-18 10:27:46,annulée,web,3000,646500
O0000530,C000143,2024-11-23 07:36:30,livrée,web,2000,287500
O0000531,C000005,2026-05-04 10:48:06,livrée,mobile_app,1000,53500
O0000532,C002070,2026-02-25 08:11:57,livrée,mobile_app,3000,84000
O0000533,C001236,2025-05-28 09:55:40,en_cours,mobile_app,1000,85500
O0000534,C000365,2026-03-21 14:32:30,livrée,mobile_app,1000,642000
O0000535,C003295,2026-01-06 17:54:22,livrée,web,1000,389700
O0000536,C000426,2024-07-23 19:12:52,livrée,web,0,69500
O0000537,C002921,2025-11-25 11:01:36,annulée,mobile_app,1500,35500
O0000538,C001969,2026-02-25 07:47:51,livrée,mobile_app,1500,604500
O0000539,C001616,2025-12-02 16:33:58,en_cours,mobile_app,1000,281200
O0000540,C004503,2025-10-24 07:22:01,livrée,web,3000,552100
O0000541,C001791,2025-09-20 10:32:28,livrée,mobile_app,1000,109000
O0000542,C001841,2024-12-27 09:42:45,livrée,web,1500,129900
O0000543,C002725,2025-11-15 08:31:06,livrée,mobile_app,0,15000
O0000544,C000033,2025-02-04 08:26:14,livrée,mobile_app,0,10500
O0000545,C002219,2025-01-26 16:08:31,annulée,web,1000,94000
O0000546,C000015,2025-01-13 14:21:49,annulée,web,1000,250500
O0000547,C000241,2025-07-21 11:27:23,livrée,web,1500,100000
O0000548,C004165,2025-07-15 19:53:48,annulée,mobile_app,3000,532000
O0000549,C003437,2025-12-20 12:45:23,livrée,mobile_app,1500,962500
O0000550,C002816,2025-05-30 18:08:46,annulée,mobile_app,1500,109500
O0000551,C003250,2025-08-08 18:28:13,retournée,mobile_app,1500,242000
O0000552,C003520,2025-02-02 13:11:11,livrée,mobile_app,1500,216900
O0000553,C000044,2026-01-30 08:03:37,livrée,web,1000,127500
O0000554,C000358,2024-08-19 21:50:34,annulée,web,1000,222500
O0000555,C000156,2024-10-24 20:24:38,annulée,mobile_app,1500,96600
O0000556,C000005,2025-05-30 07:39:11,livrée,web,2000,592500
O0000557,C000649,2025-04-19 15:27:34,livrée,mobile_app,1500,53200
O0000558,C000224,2025-08-21 17:10:37,retournée,mobile_app,0,6000
O0000559,C001095,2024-09-09 07:25:05,livrée,mobile_app,2000,9000
O0000560,C000302,2025-05-25 22:42:47,en_cours,mobile_app,2000,56000
O0000561,C000904,2026-02-13 13:53:22,livrée,web,0,152000
O0000562,C000485,2025-08-27 16:55:45,livrée,mobile_app,1500,79500
O0000563,C000066,2024-09-17 09:23:33,annulée,mobile_app,2000,313500
O0000564,C003809,2025-04-10 07:54:32,retournée,mobile_app,3000,111000
O0000565,C001680,2025-09-24 08:08:36,en_cours,mobile_app,2000,110000
O0000566,C000974,2025-05-07 16:31:09,livrée,mobile_app,3000,30500
O0000567,C000001,2025-01-13 22:16:55,livrée,mobile_app,0,1473000
O0000568,C004231,2025-02-14 13:47:40,livrée,mobile_app,1000,385200
O0000569,C004108,2024-11-17 13:50:39,livrée,web,1000,22000
O0000570,C001794,2025-07-03 08:27:36,livrée,web,1000,286000
O0000571,C002724,2024-07-10 13:13:40,livrée,mobile_app,1500,7000
O0000572,C001560,2026-02-18 22:39:56,livrée,web,2000,103000
O0000573,C000135,2025-03-07 13:02:45,livrée,mobile_app,1000,16000
O0000574,C000608,2026-05-21 09:55:30,annulée,mobile_app,1000,636500
O0000575,C003960,2024-09-02 09:06:52,livrée,mobile_app,1000,338100
O0000576,C000448,2026-04-15 20:10:11,livrée,mobile_app,1000,50500
O0000577,C001203,2024-09-07 20:41:41,livrée,mobile_app,2000,398500
O0000578,C002696,2026-01-28 18:56:12,livrée,mobile_app,1000,7000
O0000579,C000274,2025-11-01 14:35:26,livrée,mobile_app,3000,142000
O0000580,C001264,2025-12-05 21:27:31,livrée,web,1000,70500
O0000581,C002103,2025-04-23 08:39:33,livrée,mobile_app,3000,1606000
O0000582,C000192,2024-07-29 07:53:55,livrée,mobile_app,1000,485500
O0000583,C002416,2025-09-13 17:22:21,livrée,web,3000,98100
O0000584,C001343,2025-06-21 10:46:01,livrée,web,0,388500
O0000585,C002857,2025-03-29 18:10:32,livrée,web,1000,1164200
O0000586,C000008,2025-05-01 12:40:00,livrée,web,1000,114500
O0000587,C000008,2026-03-28 08:57:52,livrée,mobile_app,3000,59500
O0000588,C000416,2024-11-26 22:37:07,livrée,mobile_app,3000,231600
O0000589,C001200,2026-03-22 22:19:48,livrée,web,1000,120500
O0000590,C000213,2024-09-01 10:37:37,annulée,mobile_app,2000,171000
O0000591,C002678,2026-01-11 16:45:49,livrée,mobile_app,3000,27000
O0000592,C003674,2025-05-04 10:58:01,livrée,web,0,1142000
O0000593,C000001,2024-11-23 13:25:24,livrée,mobile_app,3000,331000
O0000594,C000177,2025-02-04 15:24:41,livrée,web,0,24500
O0000595,C000019,2025-10-17 14:56:47,livrée,web,1500,604000
O0000596,C000125,2026-02-18 18:46:53,livrée,web,1500,93500
O0000597,C000617,2025-12-16 16:26:58,livrée,web,1000,11000
O0000598,C000144,2025-06-01 16:51:53,livrée,web,1000,84500 FCFA
O0000599,C000007,2026-02-10 22:54:11,livrée,mobile_app,1500,457500
O0000600,C002518,2024-12-31 22:55:47,livrée,mobile_app,2000,1036000
O0000601,C000971,2026-01-16 21:49:34,livrée,mobile_app,2000,235500
O0000602,C002545,2025-10-12 08:30:50,livrée,mobile_app,1500,550600
O0000603,C000888,2026-05-12 06:55:04,retournée,mobile_app,1000,721000
O0000604,C001764,2026-01-24 06:45:58,livrée,mobile_app,0,46000
O0000605,C000165,2025-11-23 22:49:01,livrée,mobile_app,3000,111400
O0000606,C000081,2025-02-14 16:55:55,en_cours,web,3000,324500 FCFA
O0000607,C000170,2024-12-29 08:22:18,livrée,mobile_app,1000,928400
O0000608,C000001,2024-09-06 22:44:14,annulée,web,1000,436500
O0000609,C003761,2025-03-05 07:15:57,livrée,mobile_app,1500,178500
O0000610,C000220,2025-03-26 09:53:55,en_cours,mobile_app,1000,391000
O0000611,C004686,2026-03-09 06:11:16,en_cours,mobile_app,1000,74500
O0000612,C000001,2024-09-05 18:21:31,livrée,mobile_app,1000,102500
O0000613,C001225,2024-09-10 22:16:19,livrée,mobile_app,3000,178500
O0000614,C000073,2025-06-27 17:22:48,livrée,web,1000,5500
O0000615,C000760,2025-09-01 18:06:55,livrée,mobile_app,3000,71300
O0000616,C004304,2025-03-19 08:23:08,livrée,mobile_app,1500,89000
O0000617,C003953,2024-07-15 10:20:06,livrée,web,0,605600
O0000618,C000001,2025-07-14 17:05:01,livrée,mobile_app,0,570000
O0000619,C002681,2026-01-13 10:09:40,livrée,mobile_app,0,301000
O0000620,C000554,2025-10-09 10:22:34,livrée,mobile_app,1500,688000
O0000621,C000072,2024-08-12 11:55:20,en_cours,web,1000,1415400
O0000622,C000528,2024-07-26 20:00:05,retournée,mobile_app,2000,113000
O0000623,C000971,2026-05-26 15:21:00,livrée,mobile_app,1500,85500
O0000624,C000065,2026-06-03 06:52:19,en_cours,web,0,37500
O0000625,C000226,2024-07-12 18:31:08,livrée,web,1000,389500
O0000626,C000491,2025-12-06 08:02:05,livrée,mobile_app,0,195000 FCFA
O0000627,C000012,2025-09-01 08:17:15,livrée,mobile_app,3000,38500
O0000628,C003877,2026-01-06 15:34:27,livrée,web,2000,550000
O0000629,C002672,2025-01-07 22:36:59,en_cours,mobile_app,1000,125500
O0000630,C000024,2024-11-11 18:55:28,livrée,mobile_app,3000,515300
O0000631,C000067,2026-02-11 20:52:04,en_cours,web,1000,854000
O0000632,C002736,2025-07-19 10:13:43,en_cours,mobile_app,0,48000
O0000633,C001432,2025-01-19 16:33:22,livrée,mobile_app,2000,64500
O0000634,C002064,2025-06-02 07:57:40,livrée,web,1000,338500
O0000635,C000421,2024-11-30 09:44:39,livrée,mobile_app,1500,6500
O0000636,C000432,2026-05-23 16:24:31,livrée,mobile_app,3000,16800
O0000637,C003634,2025-09-19 12:21:54,livrée,mobile_app,1000,540700
O0000638,C004361,2025-08-01 06:12:49,livrée,mobile_app,1500,318500
O0000639,C000009,2025-12-20 21:38:04,annulée,mobile_app,3000,194000
O0000640,C003169,2024-08-16 13:16:13,livrée,web,2000,118000
O0000641,C001334,2024-11-05 17:11:03,livrée,web,1500,942500
O0000642,C000001,2026-05-11 22:42:50,livrée,web,1000,8100
O0000643,C001690,2025-07-17 15:40:47,livrée,mobile_app,1500,99500
O0000644,C000113,2026-06-17 13:53:12,annulée,mobile_app,2000,75500
O0000645,C000030,2025-08-15 13:30:02,livrée,mobile_app,1000,3500
O0000646,C001313,2025-07-01 17:31:01,livrée,web,1500,66500
O0000647,C003875,2024-12-26 11:16:23,livrée,mobile_app,1500,221000
O0000648,C004281,2025-08-08 08:00:55,livrée,web,3000,561300
O0000649,C003039,2025-05-07 18:57:14,livrée,mobile_app,0,53000
O0000650,C000001,2024-11-09 09:09:57,annulée,mobile_app,0,174000
O0000651,C000042,2024-08-06 17:50:50,livrée,mobile_app,1000,163000
O0000652,C000122,2026-01-18 18:27:49,livrée,web,0,6000
O0000653,C002612,2024-08-11 15:10:08,livrée,mobile_app,3000,5000
O0000654,C002637,2024-08-17 22:48:15,livrée,web,1500,474500
O0000655,C002515,2025-10-25 22:52:05,livrée,web,1000,430500
O0000656,C000671,2025-06-18 19:04:29,livrée,web,3000,27500
O0000657,C000084,2026-03-04 22:24:38,livrée,mobile_app,0,146200
O0000658,C003091,2025-10-18 06:40:35,annulée,mobile_app,0,1000200 FCFA
O0000659,C000343,2024-10-13 08:29:44,annulée,web,2000,12000
O0000660,C000406,2025-09-13 17:38:05,livrée,web,2000,38500
O0000661,C002882,2026-02-14 11:36:47,annulée,mobile_app,3000,72500
O0000662,C000716,2025-12-14 07:50:34,livrée,mobile_app,3000,864000
O0000663,C001160,2025-11-28 21:41:30,en_cours,web,1000,22900
O0000664,C001846,2026-05-27 17:49:27,livrée,mobile_app,1500,124500
O0000665,C000026,2025-11-03 16:58:09,livrée,mobile_app,1500,349400
O0000666,C002429,2025-02-06 08:40:49,livrée,mobile_app,1000,57200
O0000667,C000854,2024-07-20 18:37:19,livrée,web,1500,654000
O0000668,C001510,2025-06-27 06:43:26,livrée,web,1500,57500
O0000669,C000002,2025-07-11 18:40:06,livrée,web,3000,557000
O0000670,C000305,2024-09-04 16:32:57,livrée,mobile_app,1500,26000
O0000671,C002336,2025-12-21 21:04:36,livrée,mobile_app,0,29500
O0000672,C001063,2025-05-16 11:01:14,livrée,web,1500,285000
O0000673,C000995,2025-07-01 12:34:15,livrée,web,1000,828500
O0000674,C000001,2024-08-25 11:33:40,livrée,mobile_app,3000,66000
O0000675,C000323,2024-11-05 16:47:51,livrée,mobile_app,2000,22000
O0000676,C002424,2025-08-16 16:09:57,livrée,mobile_app,2000,228500
O0000677,C000954,2024-12-06 07:35:23,livrée,mobile_app,3000,155500
O0000678,C000048,2026-05-01 06:01:23,annulée,mobile_app,1000,610000
O0000679,C002737,2025-04-14 09:45:35,livrée,mobile_app,2000,110000
O0000680,C000487,2026-02-03 22:24:35,livrée,web,1000,194600
O0000681,C001160,2025-12-03 12:40:16,livrée,mobile_app,1000,63000
O0000682,C001153,2024-11-01 14:51:39,annulée,mobile_app,1000,21000
O0000683,C003449,2025-10-02 07:35:31,livrée,mobile_app,3000,19600
O0000684,C000152,2025-10-23 14:56:51,annulée,mobile_app,2000,20500
O0000685,C000847,2026-03-27 11:12:55,en_cours,web,2000,64500
O0000686,C002578,2025-08-20 10:48:50,livrée,web,1000,679900
O0000687,C001476,2025-02-28 11:15:52,livrée,mobile_app,3000,135900
O0000688,C000009,2025-09-07 10:37:56,livrée,web,3000,16500
O0000689,C000436,2026-03-19 14:51:00,livrée,web,2000,8000
