item_id,order_id,product_id,quantite,prix_unitaire_fcfa
I00000735,O0000340,P00493,1,29000
I00000736,O0000340,P00599,2,6500
I00000737,O0000341,P00007,1,4500
I00000738,O0000341,P00102,1,2600
I00000739,O0000341,P00008,1,3000
I00000740,O0000342,P00246,1,38000
I00000741,O0000343,P00002,1,69500
I00000742,O0000343,P00533,2,1500
I00000743,O0000344,P00003,2,39000
I00000744,O0000344,P00005,1,529000
I00000745,O0000344,P00001,1,108000
I00000746,O0000345,P00072,1,2800
I00000747,O0000346,P00053,1,5500
I00000748,O0000347,P00001,1,108000
I00000749,O0000347,P00478,1,98200
I00000750,O0000348,P00007,1,4500
I00000751,O0000349,P00401,1,2500
I00000752,O0000349,P00054,1,20500
I00000753,O0000349,P00298,2,3200
I00000754,O0000350,P00006,1,276000
I00000755,O0000350,P00002,2,69500
I00000756,O0000351,P00003,1,39000
I00000757,O0000352,P00012,2,35500
I00000758,O0000353,P00001,3,108000
I00000759,O0000353,P00030,1,13000
I00000760,O0000353,P00003,1,39000
I00000761,O0000353,P00490,1,2000
I00000762,O0000353,P00448,2,47500
I00000763,O0000354,P00001,1,108000
I00000764,O0000355,P00014,1,115500
I00000765,O0000355,P00040,1,68000
I00000766,O0000355,P00414,1,30000
I00000767,O0000355,P00013,2,23000
I00000768,O0000356,P00053,1,5500
I00000769,O0000356,P00017,2,23500
I00000770,O0000357,P00013,1,23000
I00000771,O0000357,P00015,1,59000
I00000772,O0000357,P00300,2,7500
I00000773,O0000358,P00130,1,18000
I00000774,O0000358,P00015,2,59000
I00000775,O0000358,P00030,1,13000
I00000776,O0000359,P00048,1,24000
I00000777,O0000359,P00042,1,414000
I00000778,O0000360,P00576,1,5500
I00000779,O0000360,P00560,1,5000
I00000780,O0000361,P00215,1,115500
I00000781,O0000361,P00007,1,4500
I00000782,O0000361,P00005,3,529000
I00000783,O0000361,P00390,1,5000
I00000784,O0000361,P00080,1,28500
I00000785,O0000362,P00002,1,69500
I00000786,O0000362,P00111,1,2500
I00000787,O0000363,P00470,1,89000
I00000788,O0000364,P00057,1,18500
I00000789,O0000365,P00040,1,68000
I00000790,O0000365,P00014,2,115500
I00000791,O0000366,P00147,1,13600
I00000792,O0000366,P00276,1,1500
I00000793,O0000367,P00002,1,69500
I00000794,O0000368,P00177,3,80500
I00000795,O0000368,P00005,1,529000
I00000796,O0000368,P00053,3,5500
I00000797,O0000369,P00033,2,9500
I00000798,O0000370,P00015,1,52700
I00000799,O0000370,P00311,1,1500
I00000800,O0000370,P00066,1,1000
I00000801,O0000370,P00009,1,32000
I00000802,O0000371,P00153,1,71500
I00000803,O0000372,P00075,1,10500
I00000804,O0000373,P00003,1,39000
I00000805,O0000374,P00384,1,16500
I00000806,O0000375,P00083,1,144000
I00000807,O0000375,P00055,1,53300
I00000808,O0000376,P00004,1,2000
I00000809,O0000376,P00066,2,1000
I00000810,O0000376,P00014,2,89200
I00000811,O0000376,P00422,3,6500
I00000812,O0000377,P00002,1,69500
I00000813,O0000378,P00111,1,2500
I00000814,O0000378,P00282,1,413800
I00000815,O0000379,P00030,2,13000
I00000816,O0000380,P00185,1,15500
I00000817,O0000381,P00030,1,13000
I00000818,O0000381,P00074,1,21000
I00000819,O0000382,P00019,2,49500
I00000820,O0000382,P00174,1,16500
I00000821,O0000383,P00033,1,9500
I00000822,O0000383,P00008,1,3000
I00000823,O0000384,P00135,1,122500
I00000824,O0000385,P00006,1,276000
I00000825,O0000386,P00004,1,1500
I00000826,O0000387,P00197,1,2000
I00000827,O0000388,P00088,1,24500
I00000828,O0000388,P00019,3,49500
I00000829,O0000389,P00406,2,4800
I00000830,O0000390,P00041,2,6000
I00000831,O0000390,P00073,1,11500
I00000832,O0000390,P00006,2,276000
I00000833,O0000391,P00419,1,29500
I00000834,O0000391,P00553,1,4000
I00000835,O0000392,P00103,1,69500
I00000836,O0000392,P00188,1,37000
I00000837,O0000392,P00004,1,2000
I00000838,O0000392,P00039,2,116000
I00000839,O0000393,P00126,1,15500
I00000840,O0000393,P00132,1,5600
I00000841,O0000394,P00094,2,78100
I00000842,O0000394,P00099,1,9000
I00000843,O0000394,P00073,1,11500
I00000844,O0000394,P00039,1,116000
I00000845,O0000395,P00409,1,5500
I00000846,O0000396,P00025,1,24500
I00000847,O0000397,P00001,1,99700
I00000848,O0000397,P00573,1,3000
I00000849,O0000398,P00378,1,13000
I00000850,O0000398,P00300,1,7500
I00000851,O0000399,P00041,1,6000
I00000852,O0000399,P00176,1,48500
I00000853,O0000399,P00128,1,80000
I00000854,O0000399,P00546,1,1000
I00000855,O0000400,P00069,2,33200
I00000856,O0000400,P00001,1,108000
I00000857,O0000400,P00218,1,7000
I00000858,O0000400,P00159,2,2000
I00000859,O0000400,P00028,1,61500
I00000860,O0000401,P00567,1,17000
I00000861,O0000402,P00595,1,263000
I00000862,O0000402,P00357,1,11500
I00000863,O0000403,P00001,3,108000
I00000864,O0000403,P00332,1,14000
I00000865,O0000403,P00008,1,3000
I00000866,O0000403,P00005,1,391700
I00000867,O0000404,P00013,2,23000
I00000868,O0000404,P00195,1,98000
I00000869,O0000405,P00001,1,108000
I00000870,O0000405,P00004,1,2000
I00000871,O0000406,P00120,1,137500
I00000872,O0000406,P00332,1,14000
I00000873,O0000406,P00073,1,11500
I00000874,O0000406,P00028,3,61500
I00000875,O0000407,P00001,1,108000
I00000876,O0000407,P00004,1,2000
I00000877,O0000408,P00119,3,15500
I00000878,O0000409,P00006,1,276000
I00000879,O0000409,P00003,3,39000
I00000880,O0000410,P00100,1,13000
I00000881,O0000410,P00100,1,13000
I00000882,O0000410,P00013,1,23000
I00000883,O0000410,P00007,1,4500
I00000884,O0000411,P00349,2,16500
I00000885,O0000411,P00554,3,31500
I00000886,O0000412,P00315,1,29500
I00000887,O0000412,P00135,3,122500
I00000888,O0000412,P00001,1,108000
I00000889,O0000413,P00174,2,16500
I00000890,O0000413,P00193,2,2000
I00000891,O0000414,P00225,1,15500
I00000892,O0000414,P00022,1,5500
I00000893,O0000415,P00440,1,111000
I00000894,O0000415,P00089,2,10000
I00000895,O0000415,P00492,1,9200
I00000896,O0000416,P00284,1,3500
I00000897,O0000417,P00038,1,34500
I00000898,O0000417,P00207,1,39500
I00000899,O0000418,P00002,1,69500
I00000900,O0000419,P00002,1,69500
I00000901,O0000420,P00535,1,37000
I00000902,O0000420,P00299,1,15200
I00000903,O0000420,P00228,3,16500
I00000904,O0000420,P00028,2,61500
I00000905,O0000421,P00334,1,3500
I00000906,O0000422,P00187,1,94000
I00000907,O0000422,P00009,2,32000
I00000908,O0000422,P00020,1,92000
I00000909,O0000423,P00229,2,23000
I00000910,O0000423,P00309,2,20500
I00000911,O0000423,P00032,1,3500
I00000912,O0000424,P00057,2,18500
I00000913,O0000424,P00069,3,44500
I00000914,O0000425,P00357,1,11500
I00000915,O0000426,P00001,1,108000
I00000916,O0000426,P00084,1,48000
I00000917,O0000427,P00009,1,32000
I00000918,O0000427,P00095,1,500
I00000919,O0000428,P00029,1,1000
I00000920,O0000428,P00311,2,1500
I00000921,O0000429,P00031,1,479000
I00000922,O0000430,P00023,2,9500
I00000923,O0000430,P00431,3,48000
I00000924,O0000430,P00011,1,15000
I00000925,O0000431,P00007,2,4500
I00000926,O0000431,P00001,1,108000
I00000927,O0000431,P00008,1,3000
I00000928,O0000431,P00037,1,51000
I00000929,O0000431,P00277,1,16500
I00000930,O0000431,P00001,1,108000
I00000931,O0000432,P00001,1,108000
I00000932,O0000433,P00079,1,371000
I00000933,O0000434,P00055,1,61500
I00000934,O0000435,P00008,1,3000
I00000935,O0000436,P00006,1,276000
I00000936,O0000437,P00002,3,69500
I00000937,O0000437,P00457,1,211500
I00000938,O0000438,P00020,1,74600
I00000939,O0000439,P00053,3,5500
I00000940,O0000439,P00007,1,4500
I00000941,O0000439,P00058,1,3100
I00000942,O0000439,P00056,1,47700
I00000943,O0000439,P00029,1,1000
I00000944,O0000440,P00258,2,6500
I00000945,O0000441,P00384,1,16500
I00000946,O0000441,P00067,2,34000
I00000947,O0000441,P00001,1,108000
I00000948,O0000441,P00387,1,4500
I00000949,O0000442,P00007,2,4500
I00000950,O0000442,P00171,1,4000
I00000951,O0000442,P00001,1,108000
I00000952,O0000442,P00087,2,39000
I00000953,O0000442,P00010,1,4500
I00000954,O0000442,P00035,1,288000
I00000955,O0000443,P00007,1,4500
I00000956,O0000443,P00189,1,5500
I00000957,O0000444,P00033,1,7900
I00000958,O0000445,P00012,1,35500
I00000959,O0000446,P00125,1,104500
I00000960,O0000447,P00015,1,59000
I00000961,O0000447,P00046,1,6000
I00000962,O0000447,P00002,1,69500
I00000963,O0000448,P00039,1,116000
I00000964,O0000448,P00338,1,61500
I00000965,O0000448,P00002,2,58700
I00000966,O0000448,P00008,2,3000
I00000967,O0000448,P00437,1,8500
I00000968,O0000449,P00006,1,276000
I00000969,O0000449,P00092,1,61500
I00000970,O0000449,P00342,1,5000
I00000971,O0000450,P00078,1,429000
I00000972,O0000450,P00015,1,59000
I00000973,O0000451,P00218,1,7000
I00000974,O0000451,P00020,3,92000
I00000975,O0000452,P00185,1,15500
I00000976,O0000453,P00008,1,3000
I00000977,O0000453,P00441,1,4500
I00000978,O0000453,P00360,1,23000
I00000979,O0000453,P00113,1,483000
I00000980,O0000453,P00058,1,4000
I00000981,O0000453,P00016,3,473000
I00000982,O0000454,P00309,1,18900
I00000983,O0000455,P00090,2,25500
I00000984,O0000455,P00094,1,90500
I00000985,O0000455,P00326,2,110000
I00000986,O0000456,P00066,2,1000
I00000987,O0000457,P00339,1,49000
I00000988,O0000457,P00607,1,18200
I00000989,O0000457,P00214,3,69500
I00000990,O0000458,P00004,1,2000
I00000991,O0000459,P00001,1,108000
I00000992,O0000459,P00001,1,108000
I00000993,O0000459,P00559,1,303500
I00000994,O0000459,P00006,1,276000
I00000995,O0000460,P00246,2,38000
I00000996,O0000461,P00499,1,235000
I00000997,O0000461,P00002,1,69500
I00000998,O0000461,P00003,1,39000
I00000999,O0000462,P00020,2,92000
I00001000,O0000463,P00121,3,146500
I00001001,O0000463,P00004,2,2000
I00001002,O0000464,P00062,1,11600
I00001003,O0000465,P00053,1,5500
I00001004,O0000466,P00561,1,10500
I00001005,O0000466,P00039,2,116000
I00001006,O0000466,P00151,1,26500
I00001007,O0000467,P00010,1,4500
I00001008,O0000467,P00004,2,2000
I00001009,O0000468,P00007,2,4500
I00001010,O0000469,P00004,1,2000
I00001011,O0000469,P00001,2,108000
I00001012,O0000470,P00001,1,108000
I00001013,O0000471,P00001,2,108000
I00001014,O0000471,P00013,2,23000
I00001015,O0000472,P00001,1,108000
I00001016,O0000472,P00244,1,9000
I00001017,O0000473,P00109,1,3500
I00001018,O0000474,P00283,1,46500
I00001019,O0000475,P00186,1,6000
I00001020,O0000475,P00037,1,51000
I00001021,O0000476,P00137,1,9500
I00001022,O0000477,P00067,1,27400
I00001023,O0000478,P00020,2,92000
I00001024,O0000478,P00018,2,12500
I00001025,O0000479,P00033,2,9500
I00001026,O0000479,P00025,1,24500
I00001027,O0000480,P00020,2,92000
I00001028,O0000480,P00006,1,276000
I00001029,O0000480,P00274,1,61500
I00001030,O0000481,P00593,1,844000
I00001031,O0000481,P00223,1,62000
I00001032,O0000481,P00214,2,69500
I00001033,O0000481,P00191,1,27000
I00001034,O0000481,P00024,1,5000
I00001035,O0000481,P00017,2,25000
I00001036,O0000482,P00005,1,529000
I00001037,O0000482,P00149,1,1500
I00001038,O0000482,P00001,2,108000
I00001039,O0000483,P00001,1,108000
I00001040,O0000483,P00010,1,4500
I00001041,O0000483,P00042,1,414000
I00001042,O0000483,P00134,2,10500
I00001043,O0000484,P00008,3,3000
I00001044,O0000485,P00210,2,74500
I00001045,O0000486,P00187,1,94000
I00001046,O0000486,P00001,1,108000
I00001047,O0000487,P00115,1,4000
I00001048,O0000488,P00008,1,3000
I00001049,O0000489,P00115,1,4000
I00001050,O0000489,P00036,2,10500
I00001051,O0000489,P00127,1,62500
I00001052,O0000489,P00192,1,243500
I00001053,O0000490,P00395,1,21500
I00001054,O0000491,P00001,1,108000
I00001055,O0000491,P00002,3,69500
I00001056,O0000491,P00087,2,39000
I00001057,O0000492,P00210,3,74500
I00001058,O0000493,P00052,1,388500
I00001059,O0000494,P00628,2,55000
I00001060,O0000494,P00007,2,4500
I00001061,O0000495,P00027,2,14000
I00001062,O0000495,P00300,1,5400
I00001063,O0000496,P00015,1,59000
I00001064,O0000496,P00194,2,38500
I00001065,O0000496,P00002,1,69500
I00001066,O0000496,P00084,1,48000
I00001067,O0000496,P00004,1,2000
I00001068,O0000497,P00003,1,39000
I00001069,O0000497,P00016,1,473000
I00001070,O0000497,P00068,2,32000
I00001071,O0000498,P00012,1,35500
I00001072,O0000498,P00597,1,105500
I00001073,O0000498,P00536,1,36000
I00001074,O0000499,P00046,1,6000
I00001075,O0000499,P00339,2,49000
I00001076,O0000500,P00150,2,360500
I00001077,O0000501,P00003,1,30500
I00001078,O0000501,P00043,2,21000
I00001079,O0000502,P00540,3,243500
I00001080,O0000502,P00496,1,24500
I00001081,O0000503,P00017,2,25000
I00001082,O0000503,P00001,1,108000
I00001083,O0000504,P00002,2,69500
I00001084,O0000505,P00206,1,12000
I00001085,O0000505,P00085,1,55500
I00001086,O0000505,P00013,2,23000
I00001087,O0000505,P00028,1,61500
I00001088,O0000506,P00468,1,43500
I00001089,O0000506,P00005,1,529000
I00001090,O0000506,P00064,1,206500
I00001091,O0000506,P00101,2,6500
I00001092,O0000507,P00004,1,2000
I00001093,O0000507,P00284,1,3500
I00001094,O0000507,P00009,2,32000
I00001095,O0000507,P00079,1,371000
I00001096,O0000508,P00001,1,108000
I00001097,O0000509,P00339,1,49000
I00001098,O0000509,P00008,1,3000
I00001099,O0000510,P00010,3,4500
I00001100,O0000510,P00304,1,498000
I00001101,O0000510,P00508,1,3000
I00001102,O0000511,P00003,1,39000
I00001103,O0000511,P00247,1,2000
I00001104,O0000511,P00197,1,2000
I00001105,O0000511,P00619,1,47000
I00001106,O0000511,P00055,1,61500
I00001107,O0000512,P00092,1,61500
I00001108,O0000512,P00045,1,29000
I00001109,O0000512,P00019,2,49500
I00001110,O0000512,P00253,1,11500
I00001111,O0000512,P00225,3,15500
I00001112,O0000512,P00276,1,1500
I00001113,O0000513,P00524,3,176000
I00001114,O0000513,P00035,1,288000
I00001115,O0000513,P00185,2,15500
I00001116,O0000514,P00300,2,7500
I00001117,O0000514,P00056,2,54500
I00001118,O0000514,P00012,1,35500
I00001119,O0000515,P00002,2,69500
I00001120,O0000515,P00372,1,130500
I00001121,O0000515,P00353,1,5000
I00001122,O0000515,P00031,1,479000
I00001123,O0000516,P00072,1,3000
I00001124,O0000517,P00327,2,32500
I00001125,O0000517,P00038,1,34500
I00001126,O0000517,P00442,1,24500
I00001127,O0000518,P00035,2,288000
I00001128,O0000518,P00004,2,2000
I00001129,O0000518,P00272,1,21500
I00001130,O0000519,P00106,1,524000
I00001131,O0000519,P00058,1,4000
I00001132,O0000520,P00224,1,17000
I00001133,O0000520,P00220,1,7200
I00001134,O0000521,P00050,1,60600
I00001135,O0000521,P00034,2,3500
I00001136,O0000521,P00277,1,16500
I00001137,O0000521,P00116,2,53000
I00001138,O0000521,P00443,1,5000
I00001139,O0000521,P00132,1,4900
I00001140,O0000522,P00385,1,43000
I00001141,O0000523,P00013,1,23000
I00001142,O0000524,P00192,1,243500
I00001143,O0000525,P00229,1,20000
I00001144,O0000526,P00300,1,7500
I00001145,O0000526,P00084,2,48000
I00001146,O0000526,P00130,1,18000
I00001147,O0000527,P00002,2,69500
I00001148,O0000528,P00002,1,69500
I00001149,O0000528,P00129,2,15000
I00001150,O0000529,P00132,1,6500
I00001151,O0000529,P00005,1,529000
I00001152,O0000529,P00001,1,108000
I00001153,O0000530,P00163,2,38500
I00001154,O0000530,P00002,3,69500
I00001155,O0000531,P00043,1,21000
I00001156,O0000531,P00164,1,13000
I00001157,O0000531,P00027,1,14000
I00001158,O0000531,P00007,1,4500
I00001159,O0000532,P00518,1,70000
I00001160,O0000532,P00408,2,5500
I00001161,O0000533,P00300,1,7500
I00001162,O0000533,P00245,1,7500
I00001163,O0000533,P00002,1,69500
I00001164,O0000534,P00063,1,571000
I00001165,O0000534,P00008,1,3000
I00001166,O0000534,P00060,1,67000
I00001167,O0000535,P00083,1,144000
I00001168,O0000535,P00216,1,13300
I00001169,O0000535,P00001,1,79400
I00001170,O0000535,P00100,1,13000
I00001171,O0000535,P00002,2,69500
I00001172,O0000536,P00093,1,2000
I00001173,O0000536,P00021,3,22500
I00001174,O0000537,P00110,2,17000
I00001175,O0000538,P00433,2,8000
I00001176,O0000538,P00340,1,587000
I00001177,O0000539,P00012,2,32100
I00001178,O0000539,P00001,2,108000
I00001179,O0000540,P00006,2,234800
I00001180,O0000540,P00155,3,26500
I00001181,O0000541,P00001,1,108000
I00001182,O0000542,P00073,1,8400
I00001183,O0000542,P00001,1,108000
I00001184,O0000542,P00124,2,3500
I00001185,O0000542,P00024,1,5000
I00001186,O0000543,P00369,2,7500
I00001187,O0000544,P00139,1,10500
I00001188,O0000545,P00076,1,93000
I00001189,O0000546,P00123,1,16500
I00001190,O0000546,P00055,1,61500
I00001191,O0000546,P00003,1,39000
I00001192,O0000546,P00024,2,5000
I00001193,O0000546,P00135,1,122500
I00001194,O0000547,P00003,1,39000
I00001195,O0000547,P00017,2,25000
I00001196,O0000547,P00041,1,6000
I00001197,O0000547,P00109,1,3500
I00001198,O0000548,P00005,1,529000
I00001199,O0000549,P00601,1,132000
I00001200,O0000549,P00014,1,115500
I00001201,O0000549,P00005,1,529000
I00001202,O0000549,P00028,3,61500
I00001203,O0000550,P00001,1,108000
I00001204,O0000551,P00315,2,29500
I00001205,O0000551,P00164,2,13000
I00001206,O0000551,P00541,1,18500
I00001207,O0000551,P00045,1,29000
I00001208,O0000551,P00001,1,108000
I00001209,O0000552,P00121,2,106700
I00001210,O0000552,P00430,1,2000
I00001211,O0000553,P00024,1,5000
I00001212,O0000553,P00096,1,4500
I00001213,O0000553,P00003,3,39000
I00001214,O0000554,P00447,1,5500
I00001215,O0000554,P00001,2,108000
I00001216,O0000555,P00002,1,69500
I00001217,O0000555,P00280,1,25600
I00001218,O0000556,P00377,1,587500
I00001219,O0000556,P00008,1,3000
I00001220,O0000557,P00399,2,8500
I00001221,O0000557,P00104,1,25000
I00001222,O0000557,P00010,1,4500
I00001223,O0000557,P00046,1,5200
I00001224,O0000558,P00381,1,6000
I00001225,O0000559,P00007,2,3500
I00001226,O0000560,P00090,1,25500
I00001227,O0000560,P00277,1,16500
I00001228,O0000560,P00047,1,12000
I00001229,O0000561,P00001,1,108000
I00001230,O0000561,P00483,1,13500
I00001231,O0000561,P00018,1,12500
I00001232,O0000561,P00216,1,18000
I00001233,O0000562,P00003,2,39000
I00001234,O0000563,P00006,1,276000
I00001235,O0000563,P00012,1,35500
I00001236,O0000564,P00001,1,108000
I00001237,O0000565,P00001,1,108000
I00001238,O0000566,P00185,1,15500
I00001239,O0000566,P00206,1,12000
I00001240,O0000567,P00005,1,529000
I00001241,O0000567,P00063,1,571000
I00001242,O0000567,P00079,1,371000
I00001243,O0000567,P00004,1,2000
I00001244,O0000568,P00014,1,115500
I00001245,O0000568,P00095,2,500
I00001246,O0000568,P00166,1,241000
I00001247,O0000568,P00109,1,3200
I00001248,O0000568,P00423,1,23500
I00001249,O0000569,P00043,1,21000
I00001250,O0000570,P00006,1,276000
I00001251,O0000570,P00099,1,9000
I00001252,O0000571,P00022,1,5500
I00001253,O0000572,P00128,1,80000
I00001254,O0000572,P00004,2,2000
I00001255,O0000572,P00032,1,3500
I00001256,O0000572,P00010,1,4500
I00001257,O0000572,P00260,2,4500
I00001258,O0000573,P00024,3,5000
I00001259,O0000574,P00198,1,14500
I00001260,O0000574,P00022,1,5000
I00001261,O0000574,P00255,2,308000
I00001262,O0000575,P00056,1,54500
I00001263,O0000575,P00464,2,3300
I00001264,O0000575,P00006,1,276000
I00001265,O0000576,P00277,3,16500
I00001266,O0000577,P00065,1,236500
I00001267,O0000577,P00128,2,80000
I00001268,O0000578,P00041,1,6000
I00001269,O0000579,P00002,2,69500
I00001270,O0000580,P00103,1,69500
I00001271,O0000581,P00005,3,529000
I00001272,O0000581,P00081,1,9500
I00001273,O0000581,P00599,1,6500
I00001274,O0000582,P00002,2,69500
I00001275,O0000582,P00002,1,69500
I00001276,O0000582,P00006,1,276000
I00001277,O0000583,P00363,1,29600
I00001278,O0000583,P00554,1,31500
I00001279,O0000583,P00624,2,17000
I00001280,O0000584,P00052,1,388500
I00001281,O0000585,P00016,3,340900
I00001282,O0000585,P00024,1,5000
I00001283,O0000585,P00132,1,6500
I00001284,O0000585,P00001,1,108000
I00001285,O0000585,P00043,1,21000
I00001286,O0000586,P00219,1,29500
I00001287,O0000586,P00021,2,22500
I00001288,O0000586,P00003,1,39000
I00001289,O0000587,P00227,1,41000
I00001290,O0000587,P00034,1,3500
I00001291,O0000587,P00041,2,6000
I00001292,O0000588,P00053,1,5500
I00001293,O0000588,P00303,1,5600
I00001294,O0000588,P00001,2,108000
I00001295,O0000588,P00165,1,1500
I00001296,O0000589,P00004,2,2000
I00001297,O0000589,P00014,1,115500
I00001298,O0000590,P00513,1,4000
I00001299,O0000590,P00098,3,2000
I00001300,O0000590,P00111,1,2500
I00001301,O0000590,P00307,1,43500
I00001302,O0000590,P00328,1,113000
I00001303,O0000591,P00260,2,4500
I00001304,O0000591,P00190,1,15000
I00001305,O0000592,P00063,2,571000
I00001306,O0000593,P00020,3,92000
I00001307,O0000593,P00018,2,12500
I00001308,O0000593,P00345,1,27000
I00001309,O0000594,P00088,1,24500
I00001310,O0000595,P00063,1,571000
I00001311,O0000595,P00011,1,15000
I00001312,O0000595,P00277,1,16500
I00001313,O0000596,P00020,1,92000
I00001314,O0000597,P00390,2,5000
I00001315,O0000598,P00444,2,3000
I00001316,O0000598,P00012,2,35500
I00001317,O0000598,P00095,1,500
I00001318,O0000598,P00008,2,3000
I00001319,O0000599,P00611,1,118500
I00001320,O0000599,P00028,1,61500
I00001321,O0000599,P00006,1,276000
I00001322,O0000600,P00031,2,479000
I00001323,O0000600,P00002,1,69500
I00001324,O0000600,P00132,1,6500
I00001325,O0000601,P00604,1,233500
I00001326,O0000602,P00002,3,69500
